id,category,qualifiedName,file_path,not_aosp,old_aosp,isIntrusive,intrusiveModify,refactor
39343,Method,android.bluetooth.BluetoothCodecStatus.sameCapabilities,core/java/android/bluetooth/BluetoothCodecStatus.java,0,-1,1,"{'access_modify': 'private-public', 'method_body_modify': '-'}",[]
89652,Variable,android.nfc.cardemulation.AidGroup.aids,core/java/android/nfc/cardemulation/AidGroup.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89653,Variable,android.nfc.cardemulation.AidGroup.category,core/java/android/nfc/cardemulation/AidGroup.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89654,Variable,android.nfc.cardemulation.AidGroup.description,core/java/android/nfc/cardemulation/AidGroup.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89699,Variable,android.nfc.cardemulation.ApduServiceInfo.mService,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89700,Variable,android.nfc.cardemulation.ApduServiceInfo.mDescription,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89701,Variable,android.nfc.cardemulation.ApduServiceInfo.mOnHost,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89702,Variable,android.nfc.cardemulation.ApduServiceInfo.mStaticAidGroups,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89703,Variable,android.nfc.cardemulation.ApduServiceInfo.mDynamicAidGroups,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89704,Variable,android.nfc.cardemulation.ApduServiceInfo.mRequiresDeviceUnlock,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89705,Variable,android.nfc.cardemulation.ApduServiceInfo.mBannerResourceId,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89706,Variable,android.nfc.cardemulation.ApduServiceInfo.mUid,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
89707,Variable,android.nfc.cardemulation.ApduServiceInfo.mSettingsActivityName,core/java/android/nfc/cardemulation/ApduServiceInfo.java,0,-1,1,"{'access_modify': 'null-protected', 'final_modify': 'final-', 'class_var_modify': '-'}",[]
183116,Method,android.widget.ListView.fillGap,core/java/android/widget/ListView.java,1,-1,1,"{'access_modify': 'null-private', 'method_body_modify': '-', 'param_modify': 'down-down isPreObtain'}","[{'type': 'Extract Method', 'source_name': 'android.widget.ListView.fillGap', 'source_param': 'down'}]"
525021,Method,com.android.keyguard.CarrierText.get5GNetworkClass,packages/SystemUI/src/com/android/keyguard/CarrierText.java,1,-1,1,"{'access_modify': 'protected-private', 'return_type_modify': 'void-String', 'method_body_modify': '-', 'param_modify': '-sub'}","[{'type': 'Extract Method', 'source_name': 'com.android.keyguard.CarrierText.updateCarrierText', 'source_param': ''}]"
525082,Method,com.android.keyguard.EmergencyButton.updateEmergencyCallButton,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,0,-1,1,"{'access_modify': 'private-public', 'method_body_modify': '-'}",[]
707286,Method,com.android.server.Watchdog.getInterestingNativePids,services/core/java/com/android/server/Watchdog.java,0,-1,1,"{'access_modify': 'private-public', 'method_body_modify': '-'}",[]
769015,Variable,android.telephony.ims.feature.ImsFeature.mLock,telephony/java/android/telephony/ims/feature/ImsFeature.java,0,-1,1,"{'access_modify': 'private-protected', 'class_var_modify': '-'}",[]
